Links,Claims,Date,
https://www.boomlive.in/fake-news/dated-photos-of-bjp-workers-clashing-with-up-police-go-viral-as-bengal-7890,Image shows Kerala CM lighting candle with his family as per PM Modis Request.,30 April 2020 10:41 AM GMT,30-Apr-20
https://www.boomlive.in/fake-news/no-this-photo-does-not-show-actor-irrfan-khans-final-moments-7887,Video shows chicks hatching from dumped eggs in Gujarat,30 April 2020 8:39 AM GMT,30-Apr-20
https://www.boomlive.in/fake-news/image-of-myanmar-markets-social-distancing-shared-as-mizoram-7882,Video shows Rahul Gandhi and Priyanka Gandhi Vadra violated the pan-India lockdown,29 April 2020 3:26 PM GMT,29-Apr-20
https://www.boomlive.in/fake-news/old-video-of-waris-pathan-arguing-with-cops-falsely-linked-to-lockdown-7873,Photo Shows India From Space During Nine Minutes Lights Out To Show Solidarity During The Coronavirus Outbreak,29 April 2020 10:31 AM GMT,29-Apr-20
https://www.boomlive.in/fake-news/rbi-denies-reports-of-writing-off-loans-worth-rs-68000-crore-7864,WHOs proposal for lockdown periods to control COVID-19,28 April 2020 3:15 PM GMT,28-Apr-20
https://www.boomlive.in/fake-news/no-the-united-states-has-not-banned-tiktok-7856,The government has banned sharing updates or forwards around the coronavirus,28 April 2020 12:00 PM GMT,28-Apr-20
https://www.boomlive.in/fake-news/viral-whatsapp-audio-clip-not-of-pm-modi-singing-katyayani-mantra-7854,"Video shows whales swimming in Bombay High offshore oil field, after lockdown",28 April 2020 10:38 AM GMT,28-Apr-20
https://www.boomlive.in/fake-news/no-this-is-not-a-candid-photo-of-sonia-gandhi-7843,Photo shows a woman committed suicide and killed her children because of the lockdown,27 April 2020 2:32 PM GMT,27-Apr-20
https://www.boomlive.in/fake-news/no-joyalukkas-founder-has-not-died-from-covid-19-in-dubai-7840,SP Rewa Abid Khan beat up a temple priest who was praying alone,27 April 2020 11:43 AM GMT,27-Apr-20
https://www.boomlive.in/fake-news/ministry-of-personnel-refutes-rumours-about-reducing-age-of-retirement-7838,Video Shows Police Officer Beaten In Temple Because He Was Telling People To Follow The Coronavirus Lockdown Measures,27 April 2020 9:36 AM GMT,27-Apr-20
https://www.boomlive.in/fake-news/attack-on-seer-in-punjabs-hoshiarpur-viral-with-communal-spin-7831,Video Show Yogi Adityanath Making A Statement Attacking Shah Rukh Khan For Donating To Pakistan,26 April 2020 11:56 AM GMT,26-Apr-20
https://www.boomlive.in/fake-news/false-kurnool-mla-hafeez-khan-forced-nurse-to-apologise-to-a-cleric-7824,Video shows Indore Police retaliating for attack on medics who were screening for coronavirus,25 April 2020 3:32 PM GMT,25-Apr-20
https://www.boomlive.in/fake-news/zee-hindustan-peddles-2015-news-as-recent-adds-false-communal-angle-7816,Photos show Ab Ki Baar Modi Sarkar rotis being distributed during the lockdown,25 April 2020 10:48 AM GMT,25-Apr-20
https://www.boomlive.in/fake-news/us-students-sing-national-anthem-to-thank-india-for-hydroxychloroquine-a-factcheck-7804,Video shows man spitting on cop during COVID-19 outbreak in India,24 April 2020 2:28 PM GMT,24-Apr-20
https://www.boomlive.in/fake-news/video-of-islamic-funeral-home-in-new-york-viral-with-communal-claim-7803,Video shows Trupti Desai was arrested by police while trying to buy liquor during the lockdown,24 April 2020 12:25 PM GMT,24-Apr-20
https://www.boomlive.in/fake-news/delhi-police-says-azaan-can-be-carried-out-following-ngt-guidelines-7820,Image shows Hindustan Times article on Amit Shah stating he wants to change the demographics of Kashmir,24 April 2020 11:14 AM GMT,24-Apr-20
https://www.boomlive.in/fake-news/tiruppur-polices-covid-19-awareness-video-goes-viral-on-social-media-7802,India Today graphic says lockdown extended to May 4,24 April 2020 11:09 AM GMT,24-Apr-20
https://www.boomlive.in/fake-news/misleading-claims-about-metadata-of-arnab-goswamis-video-go-viral-7791,Video shows Muslim eatery staff in India deliberately blow into food packets,23 April 2020 11:00 AM GMT,23-Apr-20
https://www.boomlive.in/fake-news/false-viral-message-claiming-hdfc-bank-md-aditya-puris-views-on-covid-19-7787,Video shows Muslims licking utensils in a mosque to spread coronavirus,23 April 2020 4:23 AM GMT,23-Apr-20
https://www.boomlive.in/fake-news/image-of-infant-at-a-cancer-treatment-center-revived-with-covid-19-spin-7781,India is leading a coronavirus task force consisting of 18 countries,22 April 2020 2:00 PM GMT,22-Apr-20
https://www.boomlive.in/fake-news/pti-misreports-maharashtra-home-minister-on-palghar-lynching-7773,"Images show money on the streets, discarded by Italians due to COVID-19",22 April 2020 8:11 AM GMT,22-Apr-20
https://www.boomlive.in/fake-news/raghuram-rajan-did-not-address-imf-webinar-on-covid-19-7767,The financial year in India is being extended to July 1,21 April 2020 3:29 PM GMT,21-Apr-20
https://www.boomlive.in/fake-news/viral-communal-tweet-attributed-to-jaaved-jaaferi-is-fake-7762,Video shows birds flocking in Ahmedabad post the COVID-19 lockdown,21 April 2020 1:21 PM GMT,21-Apr-20
https://www.boomlive.in/fake-news/two-year-old-bmc-appeal-on-drinking-boiled-water-viral-as-recent-7747,52 Group Admins Were Detained At Dadar Cyber Crime Police Station For WhatsApp Posts On Coronavirus,20 April 2020 1:42 PM GMT,20-Apr-20
https://www.boomlive.in/fake-news/johns-hopkins-distances-itself-from-viral-list-of-covid-19-precautions-7746,WhatsApp audio messages on COVID-19 are by Mumbai Police commissioner,20 April 2020 12:18 PM GMT,20-Apr-20
https://www.boomlive.in/fake-news/old-video-showing-india-pakistan-naval-warships-encounter-shared-as-recent-7739,"Photos show mysterious baby in Ajmer, who gave a solution to end the Coronavirus outbreak",20 April 2020 9:40 AM GMT,20-Apr-20
https://www.boomlive.in/fake-news/image-of-cop-attacked-in-up-shared-with-communal-spin-in-west-bengal-7733,Coronavirus outbreak is a cover-up of a bioweapon that leaked in the Wuhan animal market,19 April 2020 12:38 PM GMT,19-Apr-20
https://www.boomlive.in/fake-news/screengrab-from-the-film-parzania-shared-with-anti-rss-caption-7730,Message Claims Home Ministry Has Declared That Posting On Coronavirus Has Been Declared A Punishable Offense,18 April 2020 12:52 PM GMT,18-Apr-20
https://www.boomlive.in/fake-news/video-of-currency-notes-found-in-indore-viral-with-false-communal-spin-7722,"Seven different areas in Mumbai (Nal bazar, Mohd Ali Rd, Bhindi bazar, Dongri, Madanpura, Kala Pani, Saat rasta) are blacklisted",18 April 2020 10:19 AM GMT,18-Apr-20
https://www.boomlive.in/fake-news/video-showing-aid-denied-to-hindus-in-bangladesh-shared-as-india-7718,Video shows police in Spain enforcing a lockdown,17 April 2020 2:40 PM GMT,17-Apr-20
https://www.boomlive.in/fake-news/image-of-suicide-in-maharashtra-revived-with-lockdown-spin-7714,Video shows COVID-19 patient struggling to breathe at a hospital in India,17 April 2020 12:14 PM GMT,17-Apr-20
https://www.boomlive.in/fake-news/fake-newspaper-clipping-claims-coronavirus-found-in-poultry-in-bihar-7705,Maharashtras lockdown Extended till April 30,16 April 2020 10:58 AM GMT,16-Apr-20
https://www.boomlive.in/fake-news/2011-video-of-domestic-help-contaminating-water-peddled-with-communal-claim-7703,Photo Shows PM Modi Visiting Church For The First Time,16 April 2020 7:58 AM GMT,16-Apr-20
https://www.boomlive.in/fake-news/did-an-american-ceo-draw-this-map-to-praise-indian-govts-covid-19-response-7685,News Graphic Shows PM Modi Has Declared An Internet Shutdown,15 April 2020 10:10 AM GMT,15-Apr-20
https://www.boomlive.in/fake-news/migrants-defying-lockdown-at-mumbais-bandra-station-given-communal-spin-7683,Netflix show My Secret Terrius predicted the COVID-19 outbreak in 2018.,14 April 2020 8:16 PM GMT,14-Apr-20
https://www.boomlive.in/fake-news/rumours-led-to-residents-protest-against-imams-quarantine-uttarakhand-police-7680,Amit Shah tests positive for COVID-19,14 April 2020 4:19 PM GMT,14-Apr-20
https://www.boomlive.in/fake-news/mock-drill-video-from-bihar-on-covid-19-preparedness-shared-as-real-7674,"Coronavirus vaccine is ready, able to cure a patient within 3 hours",14 April 2020 9:15 AM GMT,14-Apr-20
https://www.boomlive.in/fake-news/false-sri-lanka-issues-postage-stamp-with-kerala-cm-vijayans-photo-7663,Video shows a mass grave of Coronavirus victims in Italy and Spain,13 April 2020 2:31 PM GMT,13-Apr-20
https://www.boomlive.in/fake-news/video-of-an-agitated-woman-at-a-quarantine-centre-in-pakistan-shared-as-india-7661,Photo Shows Deer Out On Ooty-Coimbatore Road After Lockdown Due To Coronavirus,13 April 2020 12:49 PM GMT,13-Apr-20
https://www.boomlive.in/fake-news/viral-video-from-leprosy-shelter-in-meerut-peddled-with-communal-twist-7665,Restaurant in China serving human baby soup,13 April 2020 11:41 AM GMT,13-Apr-20
https://www.boomlive.in/fake-news/claims-that-aadhaar-enabled-payments-will-not-work-till-april-14-false-7656,Photo shows Amit Shah visiting Coronavirus patients in a hospital,13 April 2020 11:01 AM GMT,13-Apr-20
https://www.boomlive.in/factcheck/police-refute-claim-that-starvation-drove-up-woman-to-drown-her-5-children-7658,Videos claim suspected Coronavirus cases found in Gorakhpur and Bareilly,13 April 2020 7:15 AM GMT,13-Apr-20
https://www.boomlive.in/fake-news/war-veterans-image-shared-as-old-man-recovered-from-covid-19-in-italy-7646,"Jio Offering Rs 498 Free Recharge Till March 31, 2020, Due To The Coronavirus Outbreak",12 April 2020 12:07 PM GMT,12-Apr-20
https://www.boomlive.in/fake-news/false-tourism-ministry-announces-closure-of-hotels-till-october-15-7645,Prince Charles infected with Coronavirus after meeting singer Kanika Kapoor,12 April 2020 10:19 AM GMT,12-Apr-20
https://www.boomlive.in/fake-news/false-markaz-attendee-thrashed-by-cops-for-misbehaving-with-hospital-staff-7647,Image claims that an Italian man committed suicide after losing his entire family to Coronavirus,12 April 2020 9:53 AM GMT,12-Apr-20
https://www.boomlive.in/fake-news/viral-audio-clip-claiming-muslim-vendors-in-surat-are-spreading-coronavirus-is-false-7644,Photos show Italian hospitals overwhelmed by Coronavirus patients,12 April 2020 8:49 AM GMT,12-Apr-20
https://www.boomlive.in/fake-news/no-a-temple-was-not-turned-into-a-quarantine-center-for-muslims-in-ap-7642,Image shows Italian doctor couple sharing last few moments amid Covid-19 outbreak,12 April 2020 6:49 AM GMT,12-Apr-20
https://www.boomlive.in/fake-news/ratan-tata-quote-on-impact-of-coronavirus-on-indian-economy-is-fake-7634,"Photos show a 1,000-bed advance hospital has been constructed in days at Rajasthan to tackle the Coronavirus outbreak.",11 April 2020 9:41 AM GMT,11-Apr-20
https://www.boomlive.in/fake-news/morphed-aajtak-screenshot-claims-pak-pms-wife-test-covid-19-positive-7633,Netflix and Amazon Prime are offering free subscriptions during the ongoing lockdown,11 April 2020 9:35 AM GMT,11-Apr-20
https://www.boomlive.in/fake-news/animation-video-shared-as-mermaid-spotted-7622,"Image shows Indonesian doctor Hadio Ali, watching his family moments before he died of COVID-19",10 April 2020 1:36 PM GMT,10-Apr-20
https://www.boomlive.in/fake-news/2015-video-from-philadelphia-peddled-as-coronavirus-suicide-in-italy-7620,Post claims the video clip is last message of deceased Pakistani doctor Osama Riyaz who had contracted Coronavirus while treating patients,10 April 2020 11:56 AM GMT,10-Apr-20
https://www.boomlive.in/fake-news/false-viral-message-claiming-11-new-lockdown-rules-in-mumbai-7619,Viral forward states the timings for the distribution of essential items,10 April 2020 11:48 AM GMT,10-Apr-20
https://www.boomlive.in/fake-news/video-of-youth-thrashed-in-bawana-shared-with-false-coronavirus-claims-7630,"Video claims a doctor from Kasturba hospital, Mumbai, has suggested hot water gargle as a cure to Coronavirus",10 April 2020 10:25 AM GMT,10-Apr-20
https://www.boomlive.in/fake-news/false-communal-spin-given-to-madhya-pradesh-pharmacists-death-7611,Video shows stringent lockdown measures in Italy,9 April 2020 9:44 AM GMT,9-Apr-20
https://www.boomlive.in/fake-news/false-harvard-professor-arrested-for-manufacturing-novel-coronavirus-7597,CNBC claims COVID-19 survives in air for 8 hours; paper and plastic for 3-4 hours,8 April 2020 1:18 PM GMT,8-Apr-20
https://www.boomlive.in/fake-news/false-video-shows-tablighi-jamaat-member-running-naked-in-an-isolation-ward-7596,Russia released lions and tigers to keep people indoors,8 April 2020 12:51 PM GMT,8-Apr-20
https://www.boomlive.in/fake-news/did-kenya-rope-in-the-maasai-tribe-to-enforce-a-lockdown-a-fact-check-7594,Image shows Italian PM Giuseppe Conte breaking down after increasing Coronavirus deaths in Italy,8 April 2020 11:04 AM GMT,8-Apr-20
https://www.boomlive.in/fake-news/ani-up-misquotes-noida-police-adds-tablighi-jamaat-to-tweet-7593,Image shows dead bodies of COVID-19 patients in Italy,8 April 2020 6:45 AM GMT,8-Apr-20
https://www.boomlive.in/fake-news/no-this-video-does-not-show-body-bags-in-a-new-york-hospital-7588,"Image shows PM Narendra Modi meeting Kanika Kapoor, while the latter was infected with COVID-19 coronavirus.",7 April 2020 3:35 PM GMT,7-Apr-20
https://www.boomlive.in/fake-news/video-of-migrant-shipwreck-off-libyan-coast-revived-with-coronavirus-spin-7585,Video shows Canadian PMs wife talking about the effects of Coronavirus,7 April 2020 3:09 PM GMT,7-Apr-20
https://www.boomlive.in/fake-news/2018-photo-of-kerala-cm-sitting-in-candlelight-peddled-as-recent-7569,Video claims an IPS officer gives a message on different aspects of  Hindutva,6 April 2020 2:37 PM GMT,6-Apr-20
https://www.boomlive.in/fake-news/video-of-chicks-hatching-in-the-open-not-from-india-7568,Press Release By PMO India On Restriction Of Movement Due To COVID-19 Outbreak,6 April 2020 2:33 PM GMT,6-Apr-20
https://www.boomlive.in/fake-news/dated-clip-falsely-shared-as-gandhis-violating-lockdown-7563,Video shows Christian passengers beating a Hindu monk for sitting in their compartment,6 April 2020 11:58 AM GMT,6-Apr-20
https://www.boomlive.in/fake-news/false-photo-shows-india-illuminated-during-pm-modis-9-pm-9-minutes-appeal-7562,Video Shows Passengers With Coronavirus Getting Out Of Ethiopian Airlines Flight From Italy To Addis Ababa Airport.,6 April 2020 11:35 AM GMT,6-Apr-20
https://www.boomlive.in/fake-news/false-video-shows-muslim-man-spitting-on-bread-to-spread-coronavirus-7572,Post claims cricketer Sachin Tendulkar has called for shutting down of meat shops in the wake of Coronavirus outbreak in India,6 April 2020 11:26 AM GMT,6-Apr-20
https://www.boomlive.in/fake-news/mock-drill-video-from-up-goes-viral-with-communal-coronavirus-spin-7561,"Video shows goats infected with novel Coronavirus in Ajmer, Rajasthan",6 April 2020 7:00 AM GMT,6-Apr-20
https://www.boomlive.in/fake-news/viral-messages-stating-who-protocols-for-lockdown-extension-are-false-7552,Video shows policemen arrested patients of COVID-19 in Punjab,5 April 2020 2:00 PM GMT,5-Apr-20
https://www.boomlive.in/fake-news/disaster-management-act-does-not-restrict-citizen-updates-on-c-7549,Video shows Donald Trump announcing the launch of COVID-19 coronavirus vaccines by Roche Medical Company.,5 April 2020 1:55 PM GMT,5-Apr-20
https://www.boomlive.in/fake-news/video-of-whales-swimming-in-indonesia-viral-as-bombay-high-7548,Westin and Fatty Baos staff has tested positive for Coronavirus,5 April 2020 1:54 PM GMT,5-Apr-20
https://www.boomlive.in/fake-news/unrelated-gruesome-photos-of-a-family-tragedy-falsely-linked-to-lockdown-7550,Video Shows Chinese Police Cracking Down On Suspected Coronavirus Patients,5 April 2020 11:29 AM GMT,5-Apr-20
https://www.boomlive.in/fake-news/rewa-police-action-on-temple-priest-for-violating-lockdown-viral-with-communal-spin-7537,Cristiano Ronaldos hotels will be turned into hospitals to treat Coronavirus patients,4 April 2020 6:01 PM GMT,4-Apr-20
https://www.boomlive.in/fake-news/webseries-clip-viral-as-cop-beaten-in-temple-for-enforcing-lockdown-7530,India to go on a lockdown in next five days,4 April 2020 12:44 PM GMT,4-Apr-20
https://www.boomlive.in/fake-news/2015-video-of-yogi-criticising-shah-rukh-khan-revived-with-false-claim-7507,Blogpost claims coronavirus outbreak is a cover-up of a bioweapon that leaked in the Wuhan animal market,3 April 2020 10:39 AM GMT,3-Apr-20
https://www.boomlive.in/fake-news/video-from-mumbai-peddled-as-police-retaliation-for-attack-on-indore-medics-7516,Photo Of The Owner Of Himalaya Ayurvedic Products Who Donates 10% Of His Income To Jihadists,3 April 2020 8:37 AM GMT,3-Apr-20
https://www.boomlive.in/fake-news/2014-photos-of-ab-ki-baar-modi-sarkar-rotis-revived-with-lockdown-spin-7504,Books The Eyes of Darkness by Dean Koontz and End Of Days by Sylvia Browne predict the novel Coronavirus (COVID-19) outbreak.,3 April 2020 8:29 AM GMT,3-Apr-20
https://www.boomlive.in/fake-news/video-of-man-spitting-on-cop-is-unrelated-to-covid-19-7503,Screenshots show that drinking noni juice and tulsi will cure Novel Coronavirus.,3 April 2020 7:29 AM GMT,3-Apr-20
https://www.boomlive.in/fake-news/dated-video-of-trupti-desai-being-detained-revived-with-lockdown-twist-7501,Video shows training camp in Kashmir where boys are trained to become jihads,2 April 2020 2:59 PM GMT,2-Apr-20
https://www.boomlive.in/fake-news/screenshot-claiming-amit-shah-to-change-jk-demographics-is-fake-7496,Video shows Muslim fruit seller in Lonavala coloring lychees artificially,2 April 2020 1:30 PM GMT,2-Apr-20
https://www.boomlive.in/fake-news/morphed-india-today-graphic-claims-lockdown-extended-to-may-4th-7494,"Video shows that the Muslims threw pieces of meat at a Hindu temple in Hathras, UP.",2 April 2020 12:51 PM GMT,2-Apr-20
https://www.boomlive.in/fake-news/viral-video-of-eatery-staff-blowing-into-food-packets-is-not-from-india-7493,Video shows Muslim women being harassed in India,2 April 2020 12:41 PM GMT,2-Apr-20
https://www.boomlive.in/fake-news/false-video-shows-muslims-licking-utensils-to-spread-coronavirus-7477,Maggi noodles sold in India contains beef flavour,1 April 2020 3:56 PM GMT,1-Apr-20
https://www.boomlive.in/fake-news/false-us-uk-asked-pm-modi-to-lead-18-nation-coronavirus-task-force-7475,BJP4Karnataka Twitter account took a dig at Jyotiraditya Scindia,1 April 2020 3:06 PM GMT,1-Apr-20
https://www.boomlive.in/fake-news/did-italians-throw-their-money-on-the-streets-due-to-covid-19-deaths-7468,Video clip shows people thrashing Kanhaiya Kumar in Bihar,1 April 2020 6:47 AM GMT,1-Apr-20
https://www.boomlive.in/fake-news/indias-financial-year-has-not-been-extended-to-july-1-7466,Rana Kapoor is the son-in-law of former Finance Minister P Chidambaram,31 March 2020 4:40 PM GMT,31-Mar-20
https://www.boomlive.in/fake-news/video-of-birds-flocking-in-ahmedabad-not-linked-to-covid-19-lockdown-7464,Video shows reciting Namaaz and Quran can only be the treatment of pandemic COVID-19.,31 March 2020 3:02 PM GMT,31-Mar-20
https://www.boomlive.in/fake-news/hoax-message-claims-whatsapp-group-admins-detained-for-coronavirus-fake-news-7463,Al Jazeera employee makes anti-Hindu remarks,31 March 2020 2:31 PM GMT,31-Mar-20
https://www.boomlive.in/fake-news/mumbai-police-call-out-whatsapp-audio-clips-going-viral-in-its-name-7451,Chinese have started to produce canned beef with dead bodies and send them to Africa.,30 March 2020 2:02 PM GMT,30-Mar-20
https://www.boomlive.in/fake-news/images-of-baby-with-birth-defect-falsely-linked-to-coronavirus-7449,China’s President Xi Jinping went to visit Muslims to know why they aren’t affected by Coronavirus,30 March 2020 11:09 AM GMT,30-Mar-20
https://www.boomlive.in/fake-news/marathi-newspaper-lokmat-falls-for-fake-covid-19-bioweapon-story-7446,A protester at Shaheen Bagh tested positive for Coronavirus but refused treatment,30 March 2020 9:18 AM GMT,30-Mar-20
https://www.boomlive.in/fake-news/no-home-ministry-has-not-made-sharing-coronavirus-messages-a-punishable-offence-7445,Harsh Mander delivers inciting speech in Jamia Millia Islamia,30 March 2020 8:59 AM GMT,30-Mar-20
https://www.boomlive.in/fake-news/false-army-called-in-to-control-seven-areas-in-mumbai-7440,Video Shows Kejriwal Said That He Comes From A Jan Sangh Family And He Is Born In A BJP Family,29 March 2020 1:52 PM GMT,29-Mar-20
https://www.boomlive.in/fake-news/video-from-azerbaijan-falsely-shared-as-spanish-police-enforcing-a-lockdown-7437,Image shows Delhi’s rioters attacking a kid who was returning from school,29 March 2020 10:26 AM GMT,29-Mar-20
https://www.boomlive.in/fake-news/covid-19-video-of-patient-gasping-for-breath-falsely-linked-to-india-7439,The photo shows a newspaper clipping with Aam Aadmi Partys advertisement on a declaration of help to the only-Muslim victims of Delhi riots,29 March 2020 9:55 AM GMT,29-Mar-20
https://www.boomlive.in/fake-news/fake-news-round-up-of-the-week-7430,Photos show the situation in Delhi during riots,29 March 2020 5:45 AM GMT,29-Mar-20
https://www.boomlive.in/fake-news/no-the-bombay-hc-has-not-extended-maharashtra-lockdown-till-april-30-7414,Images show Coimbatore restaurant serving biriyani to Hindus laced with impotency tablets.,28 March 2020 3:22 PM GMT,28-Mar-20
https://www.boomlive.in/fake-news/pm-modis-2019-visit-to-sri-lanka-church-shared-as-recent-7410,Photos of Delhi riot victims,28 March 2020 11:30 AM GMT,28-Mar-20
https://www.boomlive.in/fake-news/no-pm-modi-has-not-announced-an-internet-shutdown-during-lockdown-7405,"Anurag Thakur claims he never raised the slogan desh ke gaddaro ko, goli maaro saalo ko.",28 March 2020 7:32 AM GMT,28-Mar-20
https://www.boomlive.in/fake-news/did-a-netflix-show-predict-the-covid-19-outbreak-7398,Girl raped and murdered inside Tahir Hussains house has been identified,27 March 2020 10:57 AM GMT,27-Mar-20
https://www.boomlive.in/fake-news/fake-graphic-claims-amit-shah-tests-positive-for-coronavirus-7393,Delhi Police Helping Rioters Climb On The Roof Of AAP Councilor Tahir Hussain So That He Can Be Framed,27 March 2020 9:14 AM GMT,27-Mar-20
https://www.boomlive.in/fake-news/no-these-photos-and-video-do-not-show-a-vaccine-against-coronavirus-7389,Video of woman and child buried alive by Hindus,27 March 2020 6:56 AM GMT,27-Mar-20
https://www.boomlive.in/fake-news/scene-from-mini-series-pandemic-peddled-as-coronavirus-mass-grave-7396,Video Shows Amanatullah Khans Outburst Against Kejriwal,27 March 2020 6:17 AM GMT,27-Mar-20
https://www.boomlive.in/fake-news/oh-deer-pic-from-japan-peddled-as-herd-spotted-at-ooty-coimbatore-road-7382,"Photos shows Justice S Muralidhar with Sonia, Rahul and Priyanka Gandhi",26 March 2020 2:56 PM GMT,26-Mar-20
https://www.boomlive.in/fake-news/no-this-pic-does-not-show-a-chinese-restaurant-serving-human-baby-soup-7381,Video shows Delhi Polices inaction during Delhi Riots of February 2020.,26 March 2020 2:55 PM GMT,26-Mar-20
https://www.boomlive.in/fake-news/2015-photo-falsely-shared-as-amit-shah-visiting-covid-19-patients-7380,Video Shows Hindu Mobs Lynch Muslims In Delhi,26 March 2020 2:01 PM GMT,26-Mar-20
https://www.boomlive.in/fake-news/mock-drill-videos-passed-off-as-police-detaining-suspected-covid-19-patients-7378,Video shows guns were smuggled for Delhi riots in ghee cans,26 March 2020 10:41 AM GMT,26-Mar-20
https://www.boomlive.in/fake-news/india-in-lockdown-no-jio-is-not-offering-a-free-recharge-of-498-7373,Photos show that Muslims vandalise Baba Saheb Ambedkar statue in Delhis Seelampur.,26 March 2020 10:01 AM GMT,26-Mar-20
https://www.boomlive.in/fake-news/covid-19-photos-of-kanika-kapoor-and-prince-charles-resurface-after-he-tests-positive-7367,Image Shows Cash Incentives To Muslim Men For Marrying Outside Their Religion,26 March 2020 8:04 AM GMT,26-Mar-20
https://www.boomlive.in/fake-news/dated-photos-of-a-suicide-in-spain-falsely-linked-to-coronavirus-in-italy-7370,Video Shows Protesters Throwing Stones During Delhi Riots,26 March 2020 6:08 AM GMT,26-Mar-20
https://www.boomlive.in/fake-news/croatia-earthquake-pics-peddled-as-italy-overwhelmed-with-covid-19-patients-7363,"Hindu Woman Attacked In Maujpur, Shiv Vihar Areas Of Delhi",26 March 2020 3:42 AM GMT,26-Mar-20
https://www.boomlive.in/fake-news/covid-19-couple-photographed-at-spain-airport-shared-as-deceased-italian-doctors-7362,Video shows Delhi Police pumping chemical gas into Muslim households during the February 2020 riots in Delhi.,25 March 2020 2:07 PM GMT,25-Mar-20
https://www.boomlive.in/fake-news/social-media-posts-claiming-army-built-1000-bed-quarantine-facility-are-false-7355,Post identifying Delhi shooter as Anurag Mishra,25 March 2020 11:18 AM GMT,25-Mar-20
https://www.boomlive.in/fake-news/scammers-spammers-promise-free-netflix-amazon-prime-streaming-during-lockdown-7353,Picture shows Delhi Police persons engaging in violence in north-eastern city,25 March 2020 10:29 AM GMT,25-Mar-20
https://www.boomlive.in/fake-news/false-indonesian-doctors-last-photo-before-he-died-of-covid-19-7352,"Video shows Muslims attacking a bus in Delhi, during the 2020 Delhi Riots.",25 March 2020 9:59 AM GMT,25-Mar-20
https://www.boomlive.in/fake-news/no-this-is-not-the-last-message-of-deceased-pakistani-doctor-osama-riaz-7359,Mohammed Shahrukh pictured with BJPs Kapil Mishra,25 March 2020 9:44 AM GMT,25-Mar-20
https://www.boomlive.in/fake-news/mumbai-police-rubbishes-viral-message-on-timings-of-essential-items-sold-7343,Image shows 17-year-old girl in beheaded by a Muslim boy,24 March 2020 12:15 PM GMT,24-Mar-20
https://www.boomlive.in/tiktok-video-on-coronavirus-goes-viral-as-doctor,"After constable Ratan Lal, DCP Amit Sharma dies of injuries",24 March 2020 11:46 AM GMT,24-Mar-20
https://www.boomlive.in/fake-news/coronavirus-video-of-an-arrest-in-brazil-falsely-linked-to-lockdown-in-italy-7333,Chinese SWAT Team Takes Down A Coronavirus Suspect,23 March 2020 4:08 PM GMT,23-Mar-20
https://www.boomlive.in/fake-news/message-claiming-coronavirus-can-last-up-to-8-hours-in-air-is-misleading-7328,Photo shows Aishe Ghoshs head injuries were fake as no stitches are visible,23 March 2020 1:31 PM GMT,23-Mar-20
https://www.boomlive.in/fake-news/putin-let-loose-lions-to-keep-russians-indoors-bizarre-claim-goes-viral-7320,"Kunal Kamra said, The RDX laden car which caused the blast in Pulwama, RTO has not been able to access its papers stating under whose name it was registered, till date. The government wants more than 70 year old papers in the NRC.",22 March 2020 6:58 PM GMT,22-Mar-20
https://www.boomlive.in/fake-news/image-of-brazilian-president-breaking-down-falsely-linked-to-coronavirus-hit-italy-7319,Video shows Taj Mahal being cleaned ahead of Donald Trumps visit,22 March 2020 6:37 PM GMT,22-Mar-20
https://www.boomlive.in/fake-news/how-celebs-amplified-misinformation-around-janta-curfew-7317,3350 tonnes of gold deposit found in mines in Uttar Pradeshs Sonbhadra district.,22 March 2020 2:14 PM GMT,22-Mar-20
https://www.boomlive.in/fake-news/fake-news-on-covid-19-you-almost-believed-7313,Ravish Kumar Sitting At Shaheen Bagh Disguised As A Woman Protester,22 March 2020 6:45 AM GMT,22-Mar-20
https://www.boomlive.in/coronavirus-outbreak/dated-photo-showing-rows-of-coffins-shared-as-coronavirus-hit-italy-7306,Injured Jamia Student And Student Seen In CCTV Footage Are The Same,21 March 2020 10:59 AM GMT,21-Mar-20
https://www.boomlive.in/fake-news/did-covid-19-positive-kanika-kapoor-take-a-selfie-with-the-pm-a-factcheck-7304,RSS chief Mohan Bhagwat said avoid using the word nationalism,21 March 2020 10:15 AM GMT,21-Mar-20
https://www.boomlive.in/fake-news/no-this-is-not-sophie-trudeau-talking-about-coronavirus-7299,Ratan Tata says Tata Group To Not Recruit From JNU,21 March 2020 5:05 AM GMT,21-Mar-20
https://www.boomlive.in/fake-news/video-shows-ips-officers-message-extolling-hindutva-not-quite-7294,Image shows man urinating on wall with mural of Narendra Modi and Donald Trump,20 March 2020 10:25 AM GMT,20-Mar-20
https://www.boomlive.in/fake-news/coronavirus-notification-on-movement-restrictions-is-not-from-india-7280,"A Siddhar Yogi who went into Jeeva Samadhi (meditative state) 300 years ago found alive while digging up in Valliyur, Tamilnadu.",19 March 2020 1:52 PM GMT,19-Mar-20
https://www.boomlive.in/fake-news/video-of-alleged-molester-thrashed-in-train-shared-with-communal-spin-7270,Bank of Baroda is losing its banking license,18 March 2020 4:56 PM GMT,18-Mar-20
